dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-87.489038,79.867115,-137.119127,-29.047881,11.849956,-14.947828,-5.495645
0.010000,-87.693987,80.071312,-137.408437,-28.931009,11.687201,-16.275546,-5.503628
0.010000,-87.899746,80.273051,-137.696596,-28.815899,11.510932,-17.626841,-5.511693
0.010000,-88.106319,80.47233,-137.983623,-28.70269,11.320975,-18.995757,-5.519841
0.010000,-88.31371,80.669146,-138.269538,-28.591518,11.117167,-20.380768,-5.528068
0.010000,-88.521924,80.863496,-138.554363,-28.482524,10.899392,-21.777451,-5.536374
0.010000,-88.730967,81.055381,-138.838122,-28.375848,10.667573,-23.1819,-5.544757
0.010000,-88.940845,81.244801,-139.120838,-28.271632,10.421673,-24.590054,-5.553215
0.010000,-89.151564,81.431757,-139.402538,-28.170015,10.161698,-25.997488,-5.561747
0.010000,-89.363132,81.61625,-139.683249,-28.071138,9.887701,-27.399664,-5.57035
0.010000,-89.575557,81.798285,-139.963001,-27.97514,9.599781,-28.792067,-5.579022
0.010000,-89.788847,81.977864,-140.241822,-27.882159,9.298086,-30.169442,-5.587761
0.010000,-90.003012,82.154994,-140.519746,-27.792331,8.982825,-31.526139,-5.596565
0.010000,-90.218062,82.329678,-140.796804,-27.705788,8.654228,-32.859645,-5.605431
0.010000,-90.434007,82.501924,-141.07303,-27.622662,8.312627,-34.16012,-5.614357
0.010000,-90.65086,82.671739,-141.348461,-27.543079,7.95835,-35.427715,-5.623341
0.010000,-90.868632,82.83913,-141.623133,-27.46716,7.591821,-36.652956,-5.632379
0.010000,-91.087337,83.004105,-141.897083,-27.395025,7.213502,-37.831805,-5.64147
0.010000,-91.306988,83.166675,-142.170351,-27.326786,6.823889,-38.961367,-5.650609
0.010000,-91.527599,83.326847,-142.442976,-27.262551,6.423569,-40.032017,-5.659795
0.010000,-91.749186,83.484633,-142.715,-27.20242,6.013125,-41.044392,-5.669024
0.010000,-91.971765,83.640042,-142.986465,-27.146487,5.593249,-41.987599,-5.678294
0.010000,-92.195351,83.793085,-143.257414,-27.094841,5.164602,-42.864708,-5.687601
0.010000,-92.419962,83.943773,-143.527889,-27.047561,4.727975,-43.66269,-5.696942
0.010000,-92.645615,84.092118,-143.797937,-27.00472,4.284108,-44.386696,-5.706314
0.010000,-92.872329,84.238131,-144.0676,-26.966382,3.833869,-45.023835,-5.715713
0.010000,-93.10012,84.381823,-144.336926,-26.932601,3.378068,-45.580157,-5.725137
0.010000,-93.329009,84.523206,-144.605961,-26.903425,2.917588,-46.04794,-5.734582
0.010000,-93.559015,84.662292,-144.874749,-26.878891,2.453371,-46.421746,-5.744045
0.010000,-93.790156,84.799093,-145.14334,-26.859028,1.986289,-46.708218,-5.753522
0.010000,-94.022453,84.93362,-145.411778,-26.843855,1.517312,-46.897673,-5.763009
0.010000,-94.255925,85.065883,-145.680112,-26.833381,1.047382,-46.993012,-5.772505
0.010000,-94.490593,85.195896,-145.948388,-26.827607,0.57743,-46.995236,-5.782004
0.010000,-94.726475,85.323668,-146.216653,-26.826523,0.108435,-46.899497,-5.791505
0.010000,-94.963593,85.44921,-146.484955,-26.83011,-0.358695,-46.71295,-5.801003
0.010000,-95.201964,85.572533,-146.753338,-26.838339,-0.822955,-46.426048,-5.810495
0.010000,-95.44161,85.693647,-147.02185,-26.851175,-1.283531,-46.057529,-5.819977
0.010000,-95.682548,85.812561,-147.290535,-26.868569,-1.739427,-45.589651,-5.829447
0.010000,-95.924799,85.929286,-147.55944,-26.890467,-2.189792,-45.036475,-5.838901
0.010000,-96.168379,86.043829,-147.828608,-26.916805,-2.633817,-44.402507,-5.848337
0.010000,-96.413307,86.156199,-148.098083,-26.947511,-3.070619,-43.680177,-5.85775
0.010000,-96.6596,86.266405,-148.367908,-26.982506,-3.499475,-42.885578,-5.867138
0.010000,-96.907274,86.374454,-148.638125,-27.021702,-3.919633,-42.015828,-5.876497
0.010000,-97.156346,86.480353,-148.908775,-27.065005,-4.330316,-41.068334,-5.885826
0.010000,-97.40683,86.58411,-149.179898,-27.112315,-4.731007,-40.069089,-5.89512
0.010000,-97.65825,86.685535,-149.451005,-27.110667,0.164887,489.589416,-5.904359
0.010000,-97.909481,86.784208,-149.720919,-26.991389,11.927758,1176.287084,-5.913501
0.010000,-98.159727,86.879883,-149.988831,-26.791167,20.022225,809.446666,-5.922514
0.010000,-98.408816,86.972569,-150.254605,-26.577414,21.37524,135.30157,-5.931392
0.010000,-98.656714,87.062333,-150.518254,-26.364952,21.246222,-12.901853,-5.940136
0.010000,-98.903387,87.149241,-150.779789,-26.153498,21.145454,-10.076751,-5.948743
0.010000,-99.1488,87.233356,-151.039217,-25.942782,21.071542,-7.391241,-5.957215
0.010000,-99.392916,87.314741,-151.296543,-25.732551,21.023141,-4.840096,-5.965549
