dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-68.19866,-13.86616,-68.19966,-40.0,0.0,0.0,-0.0
0.010000,-68.59866,-13.86616,-68.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-68.99866,-13.86616,-68.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-69.39866,-13.86616,-69.39966,-40.0,0.0,0.0,-0.0
0.010000,-69.79866,-13.86616,-69.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-70.19866,-13.86616,-70.19966,-40.0,-0.0,0.0,-0.0
0.010000,-70.59866,-13.86616,-70.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-70.99866,-13.86616,-70.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-71.39866,-13.86616,-71.39966,-40.0,0.0,0.0,-0.0
0.010000,-71.79866,-13.86616,-71.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-72.19866,-13.86616,-72.19966,-40.0,0.0,0.0,-0.0
0.010000,-72.59866,-13.86616,-72.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-72.99866,-13.86616,-72.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-73.39866,-13.86616,-73.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-73.79866,-13.86616,-73.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-74.19866,-13.86616,-74.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-74.59866,-13.86616,-74.59966,-40.0,0.0,0.0,-0.0
0.010000,-74.99866,-13.86616,-74.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-75.39866,-13.86616,-75.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-75.79866,-13.86616,-75.79966,-40.0,0.0,0.0,-0.0
0.010000,-76.19866,-13.86616,-76.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-76.59866,-13.86616,-76.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-76.99866,-13.86616,-76.99966,-40.0,0.0,0.0,-0.0
0.010000,-77.39866,-13.86616,-77.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-77.79866,-13.86616,-77.79966,-40.0,-0.0,0.0,-0.0
0.010000,-78.19866,-13.86616,-78.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-78.59866,-13.86616,-78.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-78.99866,-13.86616,-78.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-79.39866,-13.86616,-79.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-79.79866,-13.86616,-79.79966,-40.0,-0.0,0.0,-0.0
0.010000,-80.19866,-13.86616,-80.19966,-40.0,0.0,0.0,-0.0
0.010000,-80.59866,-13.86616,-80.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-80.99866,-13.86616,-80.99966,-40.0,0.0,0.0,-0.0
0.010000,-81.39866,-13.86616,-81.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-81.79866,-13.86616,-81.79966,-40.0,0.0,0.0,-0.0
0.010000,-82.19866,-13.86616,-82.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-82.59866,-13.86616,-82.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-82.99866,-13.86616,-82.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-83.39866,-13.86616,-83.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-83.79866,-13.86616,-83.79966,-40.0,0.0,0.0,-0.0
0.010000,-84.19866,-13.86616,-84.19966,-40.0,0.0,-0.0,-0.0
0.010000,-84.59866,-13.86616,-84.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-84.99866,-13.86616,-84.99966,-40.0,0.0,0.0,-0.0
0.010000,-85.39866,-13.86616,-85.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-85.79866,-13.86616,-85.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-86.19866,-13.86616,-86.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-86.59866,-13.86616,-86.59966,-40.0,0.0,0.0,-0.0
0.010000,-86.99866,-13.86616,-86.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-87.39866,-13.86616,-87.39966,-40.0,0.0,0.0,-0.0
0.010000,-87.79866,-13.86616,-87.79966,-40.0,-0.0,-0.0,-0.0
0.010000,-88.19866,-13.86616,-88.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-88.59866,-13.86616,-88.59966,-40.0,-0.0,-0.0,-0.0
0.010000,-88.99866,-13.86616,-88.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-89.39866,-13.86616,-89.39966,-40.0,-0.0,-0.0,-0.0
0.010000,-89.79866,-13.86616,-89.79966,-40.0,0.0,0.0,-0.0
0.010000,-90.19866,-13.86616,-90.19966,-40.0,-0.0,-0.0,-0.0
0.010000,-90.59866,-13.86616,-90.59966,-40.0,0.0,0.0,-0.0
0.010000,-90.99866,-13.86616,-90.99966,-40.0,-0.0,-0.0,-0.0
0.010000,-91.39866,-13.86616,-91.39966,-40.0,0.0,0.0,-0.0
0.010000,-91.79866,-13.86616,-91.79966,-40.0,0.0,-0.0,-0.0
0.010000,-92.19866,-13.86616,-92.19966,-40.0,-0.0,-0.0,-0.0
