dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-18.945845,-17.350381,-19.36492,-33.185036,-6.011618,-6.731433,-0.34866
0.010000,-19.258021,-17.464724,-19.697378,-33.245797,-6.076036,-6.441852,-0.353531
0.010000,-19.570215,-17.580792,-20.03045,-33.307172,-6.137579,-6.154247,-0.358357
0.010000,-19.882427,-17.698578,-20.364141,-33.369135,-6.196284,-5.870561,-0.363139
0.010000,-20.194659,-17.818072,-20.698457,-33.431657,-6.252177,-5.589234,-0.367876
0.010000,-20.506912,-17.939265,-21.033405,-33.49471,-6.3053,-5.312298,-0.372568
0.010000,-20.819187,-18.062147,-21.368987,-33.558267,-6.355685,-5.038481,-0.377213
0.010000,-21.131485,-18.186709,-21.70521,-33.622301,-6.403378,-4.769382,-0.381813
0.010000,-21.443809,-18.312939,-22.042078,-33.686785,-6.448422,-4.504363,-0.386366
0.010000,-21.756157,-18.44083,-22.379595,-33.751693,-6.490862,-4.243981,-0.390872
0.010000,-22.068533,-18.570369,-22.717765,-33.817001,-6.530747,-3.988509,-0.395331
0.010000,-22.380937,-18.701547,-23.056592,-33.882682,-6.568127,-3.737968,-0.399743
0.010000,-22.693369,-18.834352,-23.396079,-33.948713,-6.603053,-3.492665,-0.404107
0.010000,-23.005832,-18.968775,-23.73623,-34.015068,-6.63558,-3.252706,-0.408423
0.010000,-23.318327,-19.104803,-24.077047,-34.081726,-6.665762,-3.018167,-0.412691
0.010000,-23.630853,-19.242426,-24.418534,-34.148663,-6.693657,-2.789449,-0.416911
0.010000,-23.943414,-19.381633,-24.760692,-34.215856,-6.719319,-2.566246,-0.421082
0.010000,-24.256009,-19.522412,-25.103525,-34.283284,-6.742809,-2.348959,-0.425205
0.010000,-24.56864,-19.66475,-25.447034,-34.350926,-6.764186,-2.13775,-0.429279
0.010000,-24.881309,-19.808638,-25.791222,-34.418761,-6.783507,-1.932103,-0.433304
0.010000,-25.194016,-19.954061,-26.136089,-34.486769,-6.800838,-1.733132,-0.43728
0.010000,-25.506762,-20.101009,-26.481639,-34.554932,-6.816234,-1.539538,-0.441207
0.010000,-25.81955,-20.249469,-26.827871,-34.623229,-6.82976,-1.352631,-0.445085
0.010000,-26.132381,-20.399429,-27.174788,-34.691644,-6.841476,-1.171606,-0.448913
0.010000,-26.445256,-20.550877,-27.522389,-34.760158,-6.851442,-0.996587,-0.452692
0.010000,-26.758176,-20.703799,-27.870677,-34.828756,-6.859721,-0.827902,-0.456421
