dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-57.035761,-6.285766,-61.4153,-41.975261,6.301706,-1.543828,-0.578073
0.010000,-57.386626,-6.515023,-61.834424,-41.912395,6.286559,-1.514682,-0.579453
0.010000,-57.736654,-6.744412,-62.252921,-41.849678,6.271731,-1.482751,-0.580787
0.010000,-58.085859,-6.973917,-62.670792,-41.787105,6.257225,-1.450682,-0.582075
0.010000,-58.434251,-7.20352,-63.088038,-41.724675,6.243065,-1.415952,-0.583319
0.010000,-58.781843,-7.433205,-63.504662,-41.662382,6.229266,-1.379889,-0.584518
0.010000,-59.128647,-7.662955,-63.920664,-41.600224,6.215834,-1.343174,-0.585672
0.010000,-59.474673,-7.892755,-64.336046,-41.538196,6.202791,-1.304358,-0.586781
0.010000,-59.819935,-8.122588,-64.750809,-41.476294,6.190145,-1.26454,-0.587846
0.010000,-60.164442,-8.352437,-65.164955,-41.414515,6.17791,-1.223518,-0.588866
0.010000,-60.508207,-8.582287,-65.578483,-41.352854,6.166097,-1.181344,-0.589842
0.010000,-60.851242,-8.812123,-65.991396,-41.291307,6.154716,-1.138079,-0.590773
0.010000,-61.193558,-9.041928,-66.403695,-41.229869,6.143779,-1.093664,-0.59166
0.010000,-61.535166,-9.271686,-66.81538,-41.168536,6.133294,-1.048536,-0.592503
0.010000,-61.876077,-9.501383,-67.226453,-41.107304,6.12327,-1.002376,-0.593301
0.010000,-62.216303,-9.731002,-67.636915,-41.046167,6.113719,-0.955163,-0.594056
0.010000,-62.555855,-9.960529,-68.046766,-40.98512,6.104646,-0.907273,-0.594766
0.010000,-62.894744,-10.189947,-68.456008,-40.92416,6.096057,-0.858898,-0.595433
0.010000,-63.232981,-10.419242,-68.86464,-40.86328,6.087966,-0.809093,-0.596055
0.010000,-63.570578,-10.648399,-69.272665,-40.802476,6.08037,-0.759613,-0.596634
0.010000,-63.907544,-10.877403,-69.680083,-40.741743,6.073285,-0.708477,-0.597169
0.010000,-64.243892,-11.106238,-70.086893,-40.681076,6.066708,-0.657682,-0.59766
0.010000,-64.579631,-11.334889,-70.493098,-40.62047,6.060651,-0.605713,-0.598108
0.010000,-64.914772,-11.563343,-70.898697,-40.559919,6.055115,-0.553571,-0.598512
0.010000,-65.249326,-11.791583,-71.303691,-40.499417,6.050105,-0.501028,-0.598872
0.010000,-65.583304,-12.019596,-71.708081,-40.438961,6.045626,-0.447893,-0.599188
0.010000,-65.916715,-12.247367,-72.111867,-40.378544,6.041681,-0.394566,-0.599461
0.010000,-66.249571,-12.474881,-72.515048,-40.318162,6.038271,-0.34096,-0.599691
0.010000,-66.581881,-12.702123,-72.917626,-40.257808,6.035401,-0.286982,-0.599877
0.010000,-66.913656,-12.929078,-73.319601,-40.197477,6.033073,-0.232827,-0.600019
0.010000,-67.244906,-13.155734,-73.720973,-40.137164,6.031287,-0.178549,-0.600118
0.010000,-67.575641,-13.382074,-74.121741,-40.076864,6.030047,-0.124093,-0.600173
0.010000,-67.905871,-13.608085,-74.521907,-40.01657,6.029351,-0.069535,-0.600185
0.010000,-68.235605,-13.833752,-74.92147,-39.956278,6.029202,-0.014942,-0.600154
0.010000,-68.564854,-14.059062,-75.32043,-39.895982,6.029598,0.039651,-0.600079
0.010000,-68.893627,-14.283998,-75.718786,-39.835677,6.030541,0.094247,-0.59996
0.010000,-69.221933,-14.508549,-76.11654,-39.775356,6.032028,0.148753,-0.599798
0.010000,-69.549783,-14.732698,-76.51369,-39.715016,6.03406,0.203147,-0.599593
0.010000,-69.877185,-14.956432,-76.910237,-39.65465,6.036633,0.257333,-0.599344
0.010000,-70.204149,-15.179737,-77.306179,-39.594252,6.039748,0.311483,-0.599051
0.010000,-70.530684,-15.402598,-77.701517,-39.533818,6.0434,0.365258,-0.598715
0.010000,-70.856799,-15.625002,-78.096251,-39.473342,6.047588,0.418722,-0.598335
0.010000,-71.182503,-15.846934,-78.490379,-39.412819,6.052308,0.472013,-0.597912
0.010000,-71.507806,-16.06838,-78.883901,-39.352243,6.057557,0.524904,-0.597445
0.010000,-71.832715,-16.289326,-79.276817,-39.29161,6.063328,0.577148,-0.596934
0.010000,-72.157239,-16.509757,-79.669127,-39.230914,6.069622,0.629403,-0.596379
0.010000,-72.481388,-16.729661,-80.060828,-39.17015,6.076429,0.680686,-0.595781
0.010000,-72.80517,-16.949022,-80.451921,-39.109312,6.083747,0.731758,-0.595138
0.010000,-73.128593,-17.167826,-80.842405,-39.048397,6.091567,0.782027,-0.594452
0.010000,-73.451665,-17.386061,-81.232279,-38.987398,6.099886,0.831904,-0.593722
0.010000,-73.774395,-17.60371,-81.621542,-38.926311,6.108692,0.880636,-0.592947
0.010000,-74.09679,-17.820761,-82.010194,-38.865131,6.117986,0.929337,-0.592129
0.010000,-74.418859,-18.037198,-82.398232,-38.803853,6.127752,0.976635,-0.591266
0.010000,-74.74061,-18.253009,-82.785657,-38.742474,6.137984,1.023189,-0.590359
0.010000,-75.062051,-18.468179,-83.172467,-38.680987,6.148676,1.069228,-0.589408
0.010000,-75.383188,-18.682694,-83.558661,-38.619389,6.159816,1.11399,-0.588412
0.010000,-75.70403,-18.896539,-83.944237,-38.557675,6.171394,1.15781,-0.587372
0.010000,-76.024584,-19.109701,-84.329196,-38.495841,6.1834,1.200607,-0.586287
0.010000,-76.344858,-19.322165,-84.713535,-38.433882,6.195823,1.242292,-0.585158
0.010000,-76.664858,-19.533918,-85.097253,-38.371796,6.208651,1.282806,-0.583984
0.010000,-76.984592,-19.744945,-85.480348,-38.309577,6.221871,1.321964,-0.582765
0.010000,-77.304067,-19.955232,-85.862821,-38.247223,6.235471,1.36,-0.581501
0.010000,-77.62329,-20.164765,-86.244668,-38.184728,6.249439,1.396798,-0.580191
0.010000,-77.942268,-20.373529,-86.625889,-38.122091,6.263755,1.431599,-0.578837
0.010000,-78.261007,-20.581511,-87.006482,-38.059306,6.278411,1.465582,-0.577438
0.010000,-78.579514,-20.788697,-87.386445,-37.996373,6.293385,1.497453,-0.575993
0.010000,-78.897795,-20.995071,-87.765778,-37.933286,6.308668,1.528239,-0.574502
0.010000,-79.215858,-21.200621,-88.144479,-37.870044,6.324234,1.556596,-0.572966
0.010000,-79.533707,-21.40533,-88.522545,-37.806643,6.340072,1.583784,-0.571384
0.010000,-79.851349,-21.609187,-88.899976,-37.743081,6.356161,1.608971,-0.569757
0.010000,-80.16879,-21.812175,-89.27677,-37.679356,6.372482,1.632028,-0.568083
0.010000,-80.486037,-22.014281,-89.652924,-37.615466,6.389013,1.653197,-0.566363
0.010000,-80.803095,-22.215491,-90.028438,-37.551409,6.405735,1.672141,-0.564597
0.010000,-81.119969,-22.41579,-90.40331,-37.487183,6.422625,1.688994,-0.562785
0.010000,-81.436665,-22.615164,-90.777538,-37.422786,6.439664,1.703897,-0.560927
0.010000,-81.753188,-22.813599,-91.15112,-37.358218,6.45682,1.715572,-0.559021
0.010000,-82.069545,-23.01108,-91.524055,-37.293477,6.474078,1.725834,-0.55707
0.010000,-82.38574,-23.207594,-91.896341,-37.228563,6.491402,1.732433,-0.555071
0.010000,-82.701778,-23.403125,-92.267975,-37.163475,6.508779,1.73765,-0.553025
0.010000,-83.017664,-23.597659,-92.638957,-37.098214,6.52617,1.739084,-0.550933
0.010000,-83.333403,-23.791183,-93.009285,-37.032778,6.543551,1.738107,-0.548793
0.010000,-83.649,-23.983681,-93.378957,-36.967169,6.560893,1.734198,-0.546605
0.010000,-83.96446,-24.17514,-93.747971,-36.901388,6.578165,1.727255,-0.544371
0.010000,-84.279787,-24.365545,-94.116325,-36.835434,6.595337,1.717177,-0.542089
