dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,-15.036173,16.60126,-15.388968,-27.075423,4.820667,641.315337,-5.878623
0.010000,-15.284164,16.708819,-15.65928,-27.031198,4.422445,-39.82221,-5.86927
0.010000,-15.53077,16.818534,-15.929191,-26.991059,4.013925,-40.851967,-5.859888
0.010000,-15.776007,16.930411,-16.198742,-26.9551,3.595858,-41.806664,-5.850481
0.010000,-16.019892,17.044459,-16.467976,-26.923411,3.168937,-42.692109,-5.84105
0.010000,-16.262443,17.160686,-16.736937,-26.896072,2.733885,-43.505237,-5.8316
0.010000,-16.503679,17.279101,-17.005668,-26.873158,2.291419,-44.246592,-5.822133
0.010000,-16.743617,17.399713,-17.274216,-26.854734,1.84241,-44.900909,-5.812653
0.010000,-16.982277,17.522533,-17.542624,-26.840857,1.387707,-45.470284,-5.803163
0.010000,-17.219678,17.647569,-17.81094,-26.831575,0.928135,-45.957214,-5.793666
0.010000,-17.45584,17.774833,-18.079209,-26.826929,0.464622,-46.351276,-5.784166
0.010000,-17.690782,17.904335,-18.347479,-26.826949,-0.001949,-46.657122,-5.774666
0.010000,-17.924524,18.036085,-18.615795,-26.831655,-0.470588,-46.863926,-5.76517
0.010000,-18.157087,18.170096,-18.884206,-26.841059,-0.940399,-46.981084,-5.75568
0.010000,-18.388489,18.306378,-19.152758,-26.855163,-1.410438,-47.003893,-5.7462
0.010000,-18.618752,18.444943,-19.421497,-26.87396,-1.87972,-46.928177,-5.736734
0.010000,-18.847893,18.585803,-19.690471,-26.897433,-2.347289,-46.756924,-5.727285
0.010000,-19.075933,18.728968,-19.959727,-26.925556,-2.812251,-46.496192,-5.717856
0.010000,-19.30289,18.874452,-20.22931,-26.958292,-3.273668,-46.141694,-5.70845
0.010000,-19.528782,19.022265,-20.499266,-26.995598,-3.730608,-45.694009,-5.699072
0.010000,-19.753629,19.172419,-20.76964,-27.03742,-4.182182,-45.15736,-5.689724
0.010000,-19.977447,19.324926,-21.040477,-27.083696,-4.627584,-44.540201,-5.680409
0.010000,-20.200253,19.479795,-21.311821,-27.134355,-5.065927,-43.83427,-5.67113
0.010000,-20.422065,19.637039,-21.583714,-27.18932,-5.496446,-43.051925,-5.661892
0.010000,-20.642897,19.796667,-21.856199,-27.248504,-5.91839,-42.194401,-5.652695
0.010000,-20.862765,19.958691,-22.129317,-27.311814,-6.331034,-41.264442,-5.643545
0.010000,-21.081684,20.123118,-22.403109,-27.379151,-6.733721,-40.268667,-5.634443
0.010000,-21.299667,20.289959,-22.677613,-27.450409,-7.125814,-39.209271,-5.625393
0.010000,-21.516728,20.459221,-22.952867,-27.525477,-7.506756,-38.094198,-5.616396
0.010000,-21.732879,20.630913,-23.22891,-27.604237,-7.87601,-36.925396,-5.607457
0.010000,-21.948132,20.805042,-23.505775,-27.686568,-8.233106,-35.709678,-5.598577
0.010000,-22.162497,20.981615,-23.783499,-27.772344,-8.577631,-34.452497,-5.589759
0.010000,-22.375985,21.160636,-24.062113,-27.861436,-8.909212,-33.158105,-5.581005
0.010000,-22.588606,21.342112,-24.34165,-27.953712,-9.227534,-31.832192,-5.572317
0.010000,-22.800368,21.526046,-24.622141,-28.049035,-9.532334,-30.479953,-5.563698
0.010000,-23.01128,21.712441,-24.903613,-28.147269,-9.823403,-29.106953,-5.55515
0.010000,-23.221348,21.901299,-25.186096,-28.248275,-10.10058,-27.717634,-5.546675
0.010000,-23.430581,22.092624,-25.469615,-28.351913,-10.363752,-26.317191,-5.538275
0.010000,-23.638983,22.286413,-25.754196,-28.458041,-10.612857,-24.910498,-5.529951
0.010000,-23.846561,22.482668,-26.039861,-28.56652,-10.847878,-23.502153,-5.521706
0.010000,-24.05332,22.681386,-26.326633,-28.677208,-11.068843,-22.096485,-5.51354
0.010000,-24.259264,22.882566,-26.614533,-28.789966,-11.27582,-20.697753,-5.505456
0.010000,-24.464397,23.086204,-26.903579,-28.904656,-11.468917,-19.309693,-5.497454
0.010000,-24.668723,23.292295,-27.193791,-29.021139,-11.648283,-17.936571,-5.489536
0.010000,-24.872244,23.500835,-27.485183,-29.13928,-11.8141,-16.581711,-5.481704
0.010000,-25.074965,23.711816,-27.777773,-29.258945,-11.966571,-15.247047,-5.473958
0.010000,-25.276886,23.925232,-28.071573,-29.380005,-12.105954,-13.938368,-5.466299
0.010000,-25.47801,24.141074,-28.366596,-29.50233,-12.232508,-12.655394,-5.458728
0.010000,-25.678338,24.359334,-28.662854,-29.625795,-12.346529,-11.402116,-5.451246
0.010000,-25.877873,24.58,-28.960357,-29.750278,-12.448336,-10.180702,-5.443855
0.010000,-26.076616,24.803063,-29.259114,-29.875661,-12.538263,-8.992672,-5.436553
0.010000,-26.274567,25.02851,-29.559132,-30.001828,-12.616652,-7.838858,-5.429343
0.010000,-26.471728,25.256328,-29.860418,-30.128667,-12.68389,-6.723819,-5.422224
0.010000,-26.6681,25.486505,-30.162979,-30.25607,-12.740335,-5.64452,-5.415197
0.010000,-26.863682,25.719025,-30.466818,-30.383934,-12.786384,-4.604903,-5.408262
0.010000,-27.058478,25.953874,-30.77194,-30.512158,-12.822423,-3.603855,-5.401419
0.010000,-27.252486,26.191036,-31.078347,-30.640647,-12.848873,-2.645014,-5.39467
0.010000,-27.445708,26.430494,-31.38604,-30.769308,-12.866108,-1.723499,-5.388013
0.010000,-27.638145,26.672232,-31.69502,-30.898053,-12.874558,-0.845034,-5.381449
0.010000,-27.829797,26.916231,-32.005288,-31.0268,-12.874633,-0.007464,-5.374977
0.010000,-28.020666,27.162473,-32.316843,-31.155467,-12.866703,0.79298,-5.368599
0.010000,-28.210753,27.41094,-32.629683,-31.283979,-12.851218,1.548517,-5.362313
0.010000,-28.400059,27.661611,-32.943805,-31.412264,-12.828536,2.268167,-5.35612
0.010000,-28.588586,27.914468,-33.259208,-31.540255,-12.799076,2.945984,-5.350019
0.010000,-28.776334,28.16949,-33.575887,-31.667887,-12.763209,3.586693,-5.34401
0.010000,-28.963307,28.426655,-33.893838,-31.7951,-12.721328,4.18814,-5.338093
0.010000,-29.149506,28.685943,-34.213056,-31.921838,-12.673796,4.753246,-5.332267
0.010000,-29.334934,28.947332,-34.533537,-32.048048,-12.620982,5.281355,-5.326532
0.010000,-29.519592,29.210801,-34.855273,-32.173681,-12.563241,5.774114,-5.320888
0.010000,-29.703484,29.476328,-35.17826,-32.29869,-12.500897,6.234346,-5.315334
0.010000,-29.886613,29.743889,-35.502491,-32.423033,-12.43433,6.656775,-5.30987
0.010000,-30.068981,30.013463,-35.827957,-32.546671,-12.363814,7.051583,-5.304495
0.010000,-30.250594,30.285027,-36.154653,-32.669568,-12.289704,7.410934,-5.299208
0.010000,-30.431453,30.558558,-36.48257,-32.791691,-12.212251,7.745312,-5.29401
0.010000,-30.611565,30.834034,-36.8117,-32.913009,-12.131819,8.04319,-5.288899
0.010000,-30.790932,31.11143,-37.142035,-33.033495,-12.048611,8.320897,-5.283875
0.010000,-30.96956,31.390723,-37.473566,-33.153125,-11.962969,8.564165,-5.278937
0.010000,-31.147454,31.671892,-37.806285,-33.271875,-11.875087,8.788187,-5.274085
0.010000,-31.324618,31.954911,-38.140182,-33.389728,-11.785258,8.982883,-5.269317
0.010000,-31.501059,32.239759,-38.475249,-33.506665,-11.693673,9.158495,-5.264635
0.010000,-31.676783,32.526412,-38.811476,-33.622671,-11.600618,9.30549,-5.260035
0.010000,-31.851795,32.814846,-39.148853,-33.737733,-11.506242,9.437627,-5.255519
0.010000,-32.026102,33.105038,-39.487371,-33.851841,-11.410816,9.542564,-5.251085
0.010000,-32.199711,33.396966,-39.827021,-33.964986,-11.314471,9.634527,-5.246733
0.010000,-32.372629,33.690606,-40.167793,-34.077161,-11.21744,9.703112,-5.242462
0.010000,-32.544863,33.985936,-40.509676,-34.188359,-11.119845,9.759519,-5.23827
0.010000,-32.716421,34.282933,-40.852662,-34.298578,-11.021927,9.791792,-5.234159
0.010000,-32.887311,34.581574,-41.19674,-34.407816,-10.923761,9.816623,-5.230126
0.010000,-33.05754,34.881837,-41.541901,-34.516072,-10.825567,9.819414,-5.226171
0.010000,-33.227118,35.1837,-41.888134,-34.623346,-10.727416,9.815071,-5.222293
0.010000,-33.396052,35.48714,-42.235431,-34.729641,-10.629494,9.792189,-5.218492
0.010000,-33.564353,35.792136,-42.58378,-34.83496,-10.5319,9.759431,-5.214767
0.010000,-33.732028,36.098665,-42.933174,-34.939307,-10.434746,9.715398,-5.211118
0.010000,-33.899088,36.406708,-43.2836,-35.042689,-10.338151,9.659459,-5.207543
0.010000,-34.065543,36.716241,-43.635052,-35.145111,-10.242209,9.59418,-5.204041
0.010000,-34.231401,37.027245,-43.987517,-35.246581,-10.147022,9.518677,-5.200613
0.010000,-34.396673,37.339697,-44.340988,-35.347108,-10.052669,9.435333,-5.197258
0.010000,-34.56137,37.653579,-44.695455,-35.4467,-9.959255,9.341419,-5.193974
0.010000,-34.725503,37.968869,-45.050909,-35.545368,-9.866805,9.245012,-5.190761
0.010000,-34.889081,38.285548,-45.40734,-35.643123,-9.775467,9.133814,-5.187619
0.010000,-35.052117,38.603595,-45.76474,-35.739975,-9.685232,9.023446,-5.184547
0.010000,-35.21462,38.922991,-46.123099,-35.835938,-9.596228,8.900431,-5.181544
0.010000,-35.376604,39.243717,-46.48241,-35.931022,-9.508442,8.778547,-5.17861
0.010000,-35.538079,39.565754,-46.842662,-36.025242,-9.421993,8.644963,-5.175743
0.010000,-35.699057,39.889083,-47.203848,-36.118611,-9.336881,8.511185,-5.172944
0.010000,-35.85955,40.213685,-47.56596,-36.211143,-9.253189,8.369197,-5.170212
0.010000,-36.019571,40.539542,-47.928988,-36.302852,-9.170918,8.227113,-5.167545
0.010000,-36.179132,40.866637,-48.292926,-36.393753,-9.090131,8.078641,-5.164945
0.010000,-36.338245,41.194951,-48.657764,-36.483862,-9.010868,7.92632,-5.162409
0.010000,-36.496924,41.524467,-49.023496,-36.573193,-8.933116,7.775266,-5.159937
0.010000,-36.65518,41.855169,-49.390114,-36.661763,-8.856973,7.614248,-5.15753
0.010000,-36.813027,42.187038,-49.75761,-36.749587,-8.782407,7.456653,-5.155186
0.010000,-36.970479,42.520059,-50.125977,-36.836681,-8.709452,7.295436,-5.152905
0.010000,-37.127549,42.854216,-50.495207,-36.923063,-8.638157,7.129528,-5.150685
0.010000,-37.28425,43.189491,-50.865295,-37.008748,-8.568496,6.966125,-5.148528
0.010000,-37.440595,43.52587,-51.236232,-37.093753,-8.500531,6.79645,-5.146432
0.010000,-37.5966,43.863336,-51.608013,-37.178095,-8.434239,6.629226,-5.144397
0.010000,-37.752277,44.201875,-51.980631,-37.261792,-8.369652,6.458679,-5.142422
0.010000,-37.907642,44.541472,-52.35408,-37.34486,-8.306784,6.286786,-5.140508
0.010000,-38.062707,44.882111,-52.728353,-37.427316,-8.24563,6.115425,-5.138652
0.010000,-38.217488,45.223778,-53.103445,-37.509178,-8.186204,5.942576,-5.136856
0.010000,-38.372,45.56646,-53.479349,-37.590463,-8.128521,5.768371,-5.135118
0.010000,-38.526256,45.910141,-53.856061,-37.671189,-8.072584,5.593693,-5.133439
0.010000,-38.680272,46.254809,-54.233575,-37.751373,-8.018374,5.420984,-5.131817
0.010000,-38.834062,46.600449,-54.611885,-37.831032,-7.965943,5.243106,-5.130253
0.010000,-38.987642,46.947049,-54.990987,-37.910185,-7.915247,5.06961,-5.128746
0.010000,-39.141027,47.294595,-55.370875,-37.988848,-7.866311,4.893605,-5.127295
0.010000,-39.294232,47.643075,-55.751546,-38.067039,-7.819135,4.71754,-5.125901
0.010000,-39.447273,47.992475,-56.132994,-38.144776,-7.77372,4.541473,-5.124563
0.010000,-39.600166,48.342785,-56.515214,-38.222077,-7.730052,4.366883,-5.123281
0.010000,-39.752925,48.693991,-56.898204,-38.298959,-7.688162,4.188992,-5.122054
0.010000,-39.905568,49.046081,-57.281958,-38.375439,-7.648006,4.015559,-5.120883
0.010000,-40.058109,49.399044,-57.666474,-38.451535,-7.609627,3.83794,-5.119766
0.010000,-40.210566,49.752869,-58.051746,-38.527265,-7.572995,3.663153,-5.118704
0.010000,-40.362953,50.107544,-58.437773,-38.602646,-7.538118,3.487726,-5.117696
0.010000,-40.515289,50.463059,-58.82455,-38.677696,-7.504992,3.312564,-5.116743
0.010000,-40.667588,50.819401,-59.212074,-38.752432,-7.473613,3.137884,-5.115843
0.010000,-40.819869,51.176561,-59.600343,-38.826872,-7.443994,2.961928,-5.114997
0.010000,-40.972147,51.534528,-59.989353,-38.901033,-7.416108,2.788589,-5.114204
0.010000,-41.12444,51.893292,-60.379103,-38.974933,-7.389975,2.613303,-5.113465
0.010000,-41.276764,52.252842,-60.769588,-39.048589,-7.365575,2.440055,-5.112779
0.010000,-41.429137,52.613169,-61.160809,-39.122018,-7.342924,2.265077,-5.112146
0.010000,-41.581577,52.974263,-61.552761,-39.195238,-7.322004,2.092009,-5.111565
0.010000,-41.734099,53.336115,-61.945444,-39.268266,-7.302819,1.918446,-5.111038
0.010000,-41.886723,53.698714,-62.338855,-39.34112,-7.285368,1.745173,-5.110563
0.010000,-42.039466,54.062052,-62.732993,-39.413816,-7.26965,1.571751,-5.11014
0.010000,-42.192346,54.42612,-63.127857,-39.486373,-7.25566,1.399005,-5.109769
0.010000,-42.345381,54.790908,-63.523445,-39.558807,-7.243398,1.226211,-5.109451
0.010000,-42.498588,55.156408,-63.919756,-39.631136,-7.232862,1.053602,-5.109185
0.010000,-42.651987,55.52261,-64.31679,-39.703376,-7.224052,0.881045,-5.108971
0.010000,-42.805596,55.889508,-64.714545,-39.775546,-7.216966,0.708597,-5.108809
0.010000,-42.959434,56.257091,-65.113022,-39.847662,-7.211602,0.536322,-5.1087
0.010000,-43.113519,56.625353,-65.512219,-39.919741,-7.207962,0.364076,-5.108642
0.010000,-43.26787,56.994284,-65.912137,-39.991802,-7.206043,0.191874,-5.108636
0.010000,-43.422507,57.363876,-66.312776,-40.06386,-7.205846,0.019692,-5.108682
0.010000,-43.577449,57.734123,-66.714135,-40.135934,-7.207371,-0.152514,-5.10878
0.010000,-43.732715,58.105015,-67.116216,-40.20804,-7.210618,-0.324731,-5.10893
0.010000,-43.888325,58.476546,-67.519018,-40.280196,-7.215587,-0.496909,-5.109132
0.010000,-44.044299,58.848707,-67.922542,-40.352419,-7.22228,-0.669235,-5.109386
0.010000,-44.200657,59.221491,-68.326789,-40.424726,-7.230696,-0.841624,-5.109692
0.010000,-44.357419,59.594891,-68.73176,-40.497134,-7.240837,-1.014115,-5.110051
0.010000,-44.514606,59.968899,-69.137457,-40.569661,-7.252704,-1.186723,-5.110462
0.010000,-44.672238,60.343508,-69.54388,-40.642324,-7.266299,-1.359466,-5.110925
0.010000,-44.830336,60.718711,-69.951032,-40.71514,-7.281623,-1.532356,-5.111441
0.010000,-44.988921,61.0945,-70.358913,-40.788127,-7.298677,-1.705407,-5.112009
0.010000,-45.148015,61.47087,-70.767526,-40.861302,-7.317466,-1.878891,-5.11263
0.010000,-45.307639,61.847811,-71.176873,-40.934682,-7.337988,-2.052228,-5.113304
0.010000,-45.467814,62.225319,-71.586956,-41.008284,-7.360242,-2.22543,-5.114031
0.010000,-45.628562,62.603385,-71.997777,-41.082127,-7.384244,-2.400208,-5.114812
0.010000,-45.789906,62.982003,-72.409339,-41.156226,-7.409979,-2.573428,-5.115646
0.010000,-45.951868,63.361166,-72.821645,-41.230601,-7.437465,-2.748667,-5.116533
0.010000,-46.114471,63.740867,-73.234698,-41.305268,-7.466687,-2.922138,-5.117475
0.010000,-46.277737,64.121099,-73.6485,-41.380244,-7.497663,-3.097676,-5.11847
0.010000,-46.44169,64.501856,-74.063056,-41.455548,-7.530389,-3.272603,-5.11952
0.010000,-46.606352,64.883131,-74.478368,-41.531197,-7.564866,-3.447682,-5.120624
0.010000,-46.771748,65.264916,-74.89444,-41.607208,-7.601095,-3.62289,-5.121783
0.010000,-46.937902,65.647206,-75.311276,-41.683599,-7.639077,-3.798201,-5.122997
0.010000,-47.104837,66.029992,-75.72888,-41.760387,-7.678819,-3.974178,-5.124267
0.010000,-47.272578,66.41327,-76.147256,-41.83759,-7.720323,-4.150392,-5.125592
0.010000,-47.44115,66.79703,-76.566408,-41.915226,-7.763577,-4.32539,-5.126973
0.010000,-47.610577,67.181267,-76.986341,-41.993312,-7.808591,-4.501444,-5.128411
0.010000,-47.780886,67.565974,-77.40706,-42.071866,-7.855368,-4.677665,-5.129905
